,GeoFips,GeoName,LineCode,Description,2022,percentage_of_msa_gdp,ratio_to_USA,big_economy
11673,44100,"Springfield, IL (Metropolitan Statistical Area)",64.0,      Management of companies and enterprises,137311,0.011779458167743548,0.5830999318941,False
11674,44100,"Springfield, IL (Metropolitan Statistical Area)",65.0,      Administrative and support and waste management and remediation services,445678,0.038233246843177957,1.1414251058039147,False
11676,44100,"Springfield, IL (Metropolitan Statistical Area)",69.0,      Educational services,0,0.0,0.0,False
11677,44100,"Springfield, IL (Metropolitan Statistical Area)",70.0,      Health care and social assistance,2048450,0.1757297746263174,2.3772277692780324,False
11679,44100,"Springfield, IL (Metropolitan Statistical Area)",76.0,"      Arts, entertainment, and recreation",92655,0.007948567096097751,0.7258224409875028,False
11680,44100,"Springfield, IL (Metropolitan Statistical Area)",79.0,      Accommodation and food services,467269,0.040085467577858726,1.266223637472049,False
11681,44100,"Springfield, IL (Metropolitan Statistical Area)",82.0,    Other services (except government and government enterprises),451436,0.03872720668710792,1.822228099597109,False
11682,44100,"Springfield, IL (Metropolitan Statistical Area)",83.0,Government and government enterprises,2203251,0.18900964225400105,1.7650860250752316,False
11692,44140,"Springfield, MA (Metropolitan Statistical Area)",3.0,"    Agriculture, forestry, fishing and hunting",106777,0.0027274566868066828,0.5082128136461918,False
11693,44140,"Springfield, MA (Metropolitan Statistical Area)",6.0,"    Mining, quarrying, and oil and gas extraction",0,0.0,0.0,False
11694,44140,"Springfield, MA (Metropolitan Statistical Area)",10.0,    Utilities,0,0.0,0.0,False
11695,44140,"Springfield, MA (Metropolitan Statistical Area)",11.0,    Construction,1492401,0.03812112240320462,0.8866597607114597,False
11696,44140,"Springfield, MA (Metropolitan Statistical Area)",12.0,    Manufacturing,3194952,0.08161020815743451,0.8315451149192206,False
11699,44140,"Springfield, MA (Metropolitan Statistical Area)",34.0,    Wholesale trade,3602203,0.092012817925069,1.4716182456388742,False
11700,44140,"Springfield, MA (Metropolitan Statistical Area)",35.0,    Retail trade,2877478,0.07350081583336411,1.1695141525705082,False
11701,44140,"Springfield, MA (Metropolitan Statistical Area)",36.0,    Transportation and warehousing,970510,0.024790207527021303,0.6929767656993455,False
11702,44140,"Springfield, MA (Metropolitan Statistical Area)",45.0,    Information,799366,0.020418593347873708,0.34722993779846845,False
11704,44140,"Springfield, MA (Metropolitan Statistical Area)",51.0,      Finance and insurance,2622223,0.06698071359607669,0.8359808560873501,False
11705,44140,"Springfield, MA (Metropolitan Statistical Area)",56.0,      Real estate and rental and leasing,5168398,0.132018896252735,0.974332252042167,False
11707,44140,"Springfield, MA (Metropolitan Statistical Area)",60.0,"      Professional, scientific, and technical services",1429110,0.03650444970061248,0.43126005633793574,False
11708,44140,"Springfield, MA (Metropolitan Statistical Area)",64.0,      Management of companies and enterprises,507788,0.012970675108686252,0.642066864603862,False
11709,44140,"Springfield, MA (Metropolitan Statistical Area)",65.0,      Administrative and support and waste management and remediation services,815953,0.02084228313185399,0.6222308381642578,False
11711,44140,"Springfield, MA (Metropolitan Statistical Area)",69.0,      Educational services,1242880,0.03174748650831443,2.628624599931191,False
11712,44140,"Springfield, MA (Metropolitan Statistical Area)",70.0,      Health care and social assistance,5191923,0.13261980673492804,1.794047070264336,False
11714,44140,"Springfield, MA (Metropolitan Statistical Area)",76.0,"      Arts, entertainment, and recreation",355506,0.009080862141658753,0.8292178258349953,False
11715,44140,"Springfield, MA (Metropolitan Statistical Area)",79.0,      Accommodation and food services,1171052,0.029912749075159815,0.944886818824549,False
11716,44140,"Springfield, MA (Metropolitan Statistical Area)",82.0,    Other services (except government and government enterprises),1026129,0.02621091061348656,1.23329984064725,False
11717,44140,"Springfield, MA (Metropolitan Statistical Area)",83.0,Government and government enterprises,6574277,0.16792994525571403,1.5682311020100086,False
11727,44180,"Springfield, MO (Metropolitan Statistical Area)",3.0,"    Agriculture, forestry, fishing and hunting",94634,0.005375827024639311,1.0016892994425115,False
11728,44180,"Springfield, MO (Metropolitan Statistical Area)",6.0,"    Mining, quarrying, and oil and gas extraction",51737,0.002938998275184015,0.3523454188017114,False
11729,44180,"Springfield, MO (Metropolitan Statistical Area)",10.0,    Utilities,238285,0.013536138624238416,0.9466469717489369,False
11730,44180,"Springfield, MO (Metropolitan Statistical Area)",11.0,    Construction,1186882,0.06742262115791317,1.5681837620129793,False
11731,44180,"Springfield, MO (Metropolitan Statistical Area)",12.0,    Manufacturing,2286836,0.12990716623748402,1.3236538898343468,False
11734,44180,"Springfield, MO (Metropolitan Statistical Area)",34.0,    Wholesale trade,0,0.0,0.0,False
11735,44180,"Springfield, MO (Metropolitan Statistical Area)",35.0,    Retail trade,2350576,0.13352801302141487,2.1246417365924937,False
11736,44180,"Springfield, MO (Metropolitan Statistical Area)",36.0,    Transportation and warehousing,1964166,0.11157741048331148,3.118995795317732,False
11737,44180,"Springfield, MO (Metropolitan Statistical Area)",45.0,    Information,0,0.0,0.0,False
11739,44180,"Springfield, MO (Metropolitan Statistical Area)",51.0,      Finance and insurance,1501347,0.08528627951857848,1.0644511402849917,False
11740,44180,"Springfield, MO (Metropolitan Statistical Area)",56.0,      Real estate and rental and leasing,3261672,0.1852841947197556,1.3674433875247531,False
11742,44180,"Springfield, MO (Metropolitan Statistical Area)",60.0,"      Professional, scientific, and technical services",0,0.0,0.0,False
11743,44180,"Springfield, MO (Metropolitan Statistical Area)",64.0,      Management of companies and enterprises,486338,0.027627163213105578,1.3675838700376264,False
11744,44180,"Springfield, MO (Metropolitan Statistical Area)",65.0,      Administrative and support and waste management and remediation services,756824,0.04299252818327052,1.2835099051788612,False
11746,44180,"Springfield, MO (Metropolitan Statistical Area)",69.0,      Educational services,0,0.0,0.0,False
11747,44180,"Springfield, MO (Metropolitan Statistical Area)",70.0,      Health care and social assistance,0,0.0,0.0,False
11749,44180,"Springfield, MO (Metropolitan Statistical Area)",76.0,"      Arts, entertainment, and recreation",0,0.0,0.0,False
11750,44180,"Springfield, MO (Metropolitan Statistical Area)",79.0,      Accommodation and food services,0,0.0,0.0,False
11751,44180,"Springfield, MO (Metropolitan Statistical Area)",82.0,    Other services (except government and government enterprises),830680,0.0471880295964176,2.2203345103078895,False
11752,44180,"Springfield, MO (Metropolitan Statistical Area)",83.0,Government and government enterprises,2593640,0.14733562994468694,1.3759089658586858,False
11762,44220,"Springfield, OH (Metropolitan Statistical Area)",3.0,"    Agriculture, forestry, fishing and hunting",82363,0.018686383304655906,3.4818736011713267,False
11763,44220,"Springfield, OH (Metropolitan Statistical Area)",6.0,"    Mining, quarrying, and oil and gas extraction",0,0.0,0.0,False
11764,44220,"Springfield, OH (Metropolitan Statistical Area)",10.0,    Utilities,19193,0.004354476582522016,0.3045293923789179,False
11765,44220,"Springfield, OH (Metropolitan Statistical Area)",11.0,    Construction,165742,0.03760327503466702,0.8746151409592875,False
11766,44220,"Springfield, OH (Metropolitan Statistical Area)",12.0,    Manufacturing,667518,0.1514453967285954,1.5431118565918585,False
11769,44220,"Springfield, OH (Metropolitan Statistical Area)",34.0,    Wholesale trade,0,0.0,0.0,False
11770,44220,"Springfield, OH (Metropolitan Statistical Area)",35.0,    Retail trade,378500,0.0858734635796688,1.3663825339620599,False
11771,44220,"Springfield, OH (Metropolitan Statistical Area)",36.0,    Transportation and warehousing,330784,0.07504773520934521,2.097858066002315,False
11772,44220,"Springfield, OH (Metropolitan Statistical Area)",45.0,    Information,29580,0.006711062226384684,0.1141254776824217,False
11774,44220,"Springfield, OH (Metropolitan Statistical Area)",51.0,      Finance and insurance,560185,0.12709386048976687,1.5862481689341825,False
11775,44220,"Springfield, OH (Metropolitan Statistical Area)",56.0,      Real estate and rental and leasing,0,0.0,0.0,False
11777,44220,"Springfield, OH (Metropolitan Statistical Area)",60.0,"      Professional, scientific, and technical services",100569,0.02281693093459369,0.26955702663685316,False
11778,44220,"Springfield, OH (Metropolitan Statistical Area)",64.0,      Management of companies and enterprises,185945,0.042186898772315753,2.088311486883338,False
11779,44220,"Springfield, OH (Metropolitan Statistical Area)",65.0,      Administrative and support and waste management and remediation services,279002,0.063299519380858,1.8897600013671036,False
11781,44220,"Springfield, OH (Metropolitan Statistical Area)",69.0,      Educational services,51885,0.011771584300742708,0.9746622323941244,False
11782,44220,"Springfield, OH (Metropolitan Statistical Area)",70.0,      Health care and social assistance,541437,0.12284034478252347,1.6617529922044847,False
11784,44220,"Springfield, OH (Metropolitan Statistical Area)",76.0,"      Arts, entertainment, and recreation",23062,0.005232269001517363,0.47778400970522206,False
11785,44220,"Springfield, OH (Metropolitan Statistical Area)",79.0,      Accommodation and food services,171263,0.038855870523235976,1.2273830064601927,False
11786,44220,"Springfield, OH (Metropolitan Statistical Area)",82.0,    Other services (except government and government enterprises),183979,0.041740855894118585,1.964029090092287,False
11787,44220,"Springfield, OH (Metropolitan Statistical Area)",83.0,Government and government enterprises,636641,0.14444007325448857,1.348868511267412,False
11797,44300,"State College, PA (Metropolitan Statistical Area)",3.0,"    Agriculture, forestry, fishing and hunting",72957,0.007066099121418028,1.3166412993356065,False
11798,44300,"State College, PA (Metropolitan Statistical Area)",6.0,"    Mining, quarrying, and oil and gas extraction",52238,0.0050594032910431476,0.6065527790613419,False
11799,44300,"State College, PA (Metropolitan Statistical Area)",10.0,    Utilities,22294,0.002159239193125999,0.1510059330948488,False
11800,44300,"State College, PA (Metropolitan Statistical Area)",11.0,    Construction,395137,0.03827017569992948,0.8901265935871938,False
11801,44300,"State College, PA (Metropolitan Statistical Area)",12.0,    Manufacturing,533256,0.05164740536330841,0.526247250163391,False
11804,44300,"State College, PA (Metropolitan Statistical Area)",34.0,    Wholesale trade,102492,0.00992665037148425,0.15876309555751686,False
11805,44300,"State College, PA (Metropolitan Statistical Area)",35.0,    Retail trade,527285,0.05106909652585639,0.8125900436450266,False
11806,44300,"State College, PA (Metropolitan Statistical Area)",36.0,    Transportation and warehousing,152973,0.01481588306674726,0.4141579983702488,False
11807,44300,"State College, PA (Metropolitan Statistical Area)",45.0,    Information,550469,0.053314534825552866,0.906644365546307,False
11809,44300,"State College, PA (Metropolitan Statistical Area)",51.0,      Finance and insurance,294213,0.028495390720695235,0.35564866138759166,False
11810,44300,"State College, PA (Metropolitan Statistical Area)",56.0,      Real estate and rental and leasing,1341170,0.1298962424259799,0.958666539465924,False
11812,44300,"State College, PA (Metropolitan Statistical Area)",60.0,"      Professional, scientific, and technical services",548769,0.053149884846710384,0.6279076255452369,False
11813,44300,"State College, PA (Metropolitan Statistical Area)",64.0,      Management of companies and enterprises,64344,0.006231904846259051,0.30848815282309827,False
11814,44300,"State College, PA (Metropolitan Statistical Area)",65.0,      Administrative and support and waste management and remediation services,158579,0.015358840585212514,0.4585267453718685,False
11816,44300,"State College, PA (Metropolitan Statistical Area)",69.0,      Educational services,41297,0.003999735397798707,0.33116961423436664,False
11817,44300,"State College, PA (Metropolitan Statistical Area)",70.0,      Health care and social assistance,857059,0.08300867424515007,1.12292026736016,False
11819,44300,"State College, PA (Metropolitan Statistical Area)",76.0,"      Arts, entertainment, and recreation",67680,0.006555006216505231,0.5985695981717069,False
11820,44300,"State College, PA (Metropolitan Statistical Area)",79.0,      Accommodation and food services,427812,0.04143484514621063,1.3088479069682963,False
11821,44300,"State College, PA (Metropolitan Statistical Area)",82.0,    Other services (except government and government enterprises),181831,0.017610864884062685,0.8286425899296769,False
11822,44300,"State College, PA (Metropolitan Statistical Area)",83.0,Government and government enterprises,3933078,0.38093012322694975,3.557355217542304,False
11832,44420,"Staunton, VA (Metropolitan Statistical Area) *",3.0,"    Agriculture, forestry, fishing and hunting",261553,0.04130644036692901,7.696717011907412,False
11833,44420,"Staunton, VA (Metropolitan Statistical Area) *",6.0,"    Mining, quarrying, and oil and gas extraction",9483,0.0014976275324679426,0.17954491657649985,False
11834,44420,"Staunton, VA (Metropolitan Statistical Area) *",10.0,    Utilities,25653,0.004051316997827706,0.283327991390482,False
11835,44420,"Staunton, VA (Metropolitan Statistical Area) *",11.0,    Construction,369205,0.05830766351627405,1.3561788248039048,False
11836,44420,"Staunton, VA (Metropolitan Statistical Area) *",12.0,    Manufacturing,1406600,0.22214097724026238,2.2634453289370065,False
11839,44420,"Staunton, VA (Metropolitan Statistical Area) *",34.0,    Wholesale trade,277159,0.043771058659842085,0.7000577746375412,False
11840,44420,"Staunton, VA (Metropolitan Statistical Area) *",35.0,    Retail trade,485466,0.0766684854663168,1.219916783131846,False
